,날짜,경기타입,홈경기,상대,승패,결과,타순,Pos.,GS,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,NP,avLI,RE24,WPA
67,2005-09-20,SS,0,한화,패배, 4:9,1,0,1,4,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.212,0.306,0.298,0.604,0,,,
68,2005-09-23,SS,0,KIA,승리, 4:1,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.206,0.299,0.290,0.589,0,,,
69,2005-09-24,SS,0,KIA,패배, 0:7,9,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.203,0.294,0.285,0.579,0,,,
70,2005-09-25,SS,0,한화,패배, 3:13,9,0,1,4,4,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0.204,0.293,0.296,0.589,0,,,
71,2005-09-27,SS,1,한화,승리, 2:10,7,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.202,0.294,0.294,0.588,0,,,
72,2006-04-08,SS,0,삼성,승리, 4:2,9,0,1,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.333,0.250,0.333,0.583,0,,,
73,2006-04-09,SS,0,삼성,패배, 5:6,9,0,1,3,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333,0.286,0.500,0.786,0,,,
74,2006-04-12,SS,1,SK,승리, 5:6,9,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200,0.182,0.300,0.482,0,,,
75,2006-04-13,SS,1,SK,패배, 11:4,8,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.133,0.214,0.347,0,,,
76,2006-04-14,SS,1,LG,패배, 5:4,8,0,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.167,0.158,0.222,0.380,0,,,
77,2006-04-15,SS,1,LG,승리, 1:8,9,0,1,4,4,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0.182,0.174,0.227,0.401,0,,,
78,2006-04-16,SS,1,LG,승리, 5:6,9,0,1,4,3,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0.240,0.259,0.280,0.539,0,,,
79,2006-04-18,SS,0,KIA,패배, 2:4,8,0,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.250,0.267,0.286,0.553,0,,,
80,2006-04-20,SS,0,KIA,패배, 1:3,9,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.226,0.265,0.258,0.523,0,,,
81,2006-04-21,SS,1,현대,패배, 5:1,8,0,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.206,0.263,0.235,0.498,0,,,
82,2006-04-22,SS,1,현대,패배, 2:0,9,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0.250,0.222,0.472,0,,,
