,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
141,2020-10-08,SS,1,NC,승리, 7:10,0,0.2,0,0,0.00,2,2,0,0,0,0,0,0,0,1,10,1.43,0.280,0.347,0.709,4.55,0.94,0.58,0.049,,HD,6일
142,2020-10-09,SS,0,한화,패배, 6:7,0,2.0,0,0,0.00,6,6,2,0,0,0,0,0,0,1,18,1.42,0.282,0.347,0.708,4.40,1.15,1.17,0.126,,,1일
143,2020-10-11,SS,0,한화,패배, 3:9,0,0.2,0,0,0.00,2,2,0,0,0,0,0,0,0,0,6,1.40,0.279,0.345,0.703,4.35,0.47,0.58,0.024,,,2일
144,2020-10-15,SS,0,KT,승리, 4:0,0,1.2,0,0,0.00,8,6,2,0,0,0,2,0,0,0,30,1.43,0.280,0.349,0.707,4.24,0.83,0.65,0.065,,W,4일
145,2020-10-18,SS,1,두산,패배, 8:2,0,0.1,0,0,0.50,2,2,1,0,0,0,0,0,0,1,8,1.44,0.282,0.350,0.709,4.22,0.62,-0.48,-0.035,,,3일
146,2021-04-03,SS,1,삼성,승리, 1:6,0,1.0,0,0,0.00,5,4,1,0,0,0,1,0,0,1,21,2.00,0.250,0.400,0.650,0.00,0.37,0.55,0.012,,,7+일
147,2021-04-04,SS,1,삼성,승리, 4:7,0,1.0,1,1,1.00,5,4,2,0,0,0,0,0,0,0,12,2.00,0.375,0.400,0.775,4.50,1.16,-0.45,0.008,,,1일
148,2021-04-06,SS,1,KIA,패배, 5:4,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,1,25,1.67,0.333,0.357,0.690,3.00,1.94,0.55,0.137,,,2일
149,2021-04-08,SS,1,KIA,패배, 5:3,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,9,1.25,0.267,0.294,0.561,2.25,0.98,0.55,0.074,,HD,2일
150,2021-04-11,SS,0,롯데,승리, 3:2,0,2.0,0,0,0.00,8,6,2,0,0,0,1,1,0,2,20,1.33,0.286,0.333,0.619,1.50,2.95,1.11,0.275,,W,3일
