,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
55,2023-05-27,SS,0,삼성,승리, 5:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,11,1.31,0.255,0.316,0.689,4.15,0.72,0.52,0.055,,HD,4일
56,2023-05-30,SS,0,KIA,패배, 1:6,0,1.0,1,1,1.00,4,4,1,0,0,1,0,0,0,0,15,1.29,0.255,0.311,0.729,4.50,0.28,-0.48,-0.038,,,3일
57,2023-06-02,SS,1,두산,패배, 10:1,0,0.2,5,5,5.70,7,6,4,1,0,3,1,0,0,0,22,1.57,0.295,0.353,0.960,7.36,0.09,-5.53,-0.102,,,3일
58,2023-08-18,SS,0,한화,패배, 6:11,0,1.0,1,1,1.85,5,5,2,0,0,1,0,0,0,1,20,1.60,0.303,0.356,0.992,7.47,0.49,-1.17,-0.126,,,7+일
59,2023-09-14,SS,0,삼성,패배, 4:10,0,1.1,2,2,0.80,6,5,2,0,0,0,0,0,0,0,12,1.59,0.310,0.359,0.979,7.94,0.31,0.07,0.014,,,7+일
60,2023-09-18,SS,0,한화,패배, 2:6,0,1.0,0,0,0.00,3,2,0,0,0,0,1,0,0,0,9,1.56,0.301,0.358,0.961,7.50,0.22,0.52,0.013,,,4일
61,2023-09-27,SS,0,LG,패배, 0:4,0,0.0,0,0,0.00,1,0,0,0,0,0,1,0,0,0,9,1.61,0.301,0.366,0.969,7.50,0.75,-0.45,-0.022,,,7+일
62,2023-09-27,SS,0,LG,패배, 0:3,0,2.0,0,0,0.00,6,6,0,0,0,0,0,0,0,1,34,1.45,0.278,0.341,0.898,6.75,0.19,1.05,0.030,,,0일
63,2023-10-02,SS,1,LG,패배, 5:4,0,1.0,0,0,0.00,4,4,1,1,0,0,0,0,0,0,9,1.43,0.277,0.337,0.891,6.43,0.24,0.52,0.015,,,5일
64,2023-10-03,SS,1,KIA,패배, 3:1,0,1.1,0,0,0.00,5,5,1,0,0,0,0,0,0,0,18,1.39,0.273,0.330,0.864,6.04,1.39,0.52,0.072,,,1일
65,2023-10-06,SS,1,삼성,패배, 6:2,0,2.1,4,4,3.50,12,7,2,1,0,0,2,0,2,2,42,1.42,0.274,0.349,0.875,6.93,1.10,-2.18,-0.251,,L,3일
66,2024-04-09,SS,0,NC,승리, 6:1,0,0.2,0,0,0.00,4,4,2,0,0,0,0,0,0,0,23,3.00,0.500,0.500,1.000,0.00,1.30,0.10,-0.001,,,7+일
67,2024-04-10,SS,0,NC,패배, 2:3,0,0.2,1,1,1.00,5,4,2,0,0,0,0,0,1,1,15,3.00,0.500,0.556,1.056,6.75,0.65,-0.93,-0.095,,,1일
68,2024-04-12,SS,1,SSG,승리, 3:8,0,1.0,0,0,0.00,5,4,1,0,0,0,1,0,0,1,15,2.57,0.417,0.500,0.917,3.86,0.25,0.61,0.006,,,2일
69,2024-04-14,SS,1,SSG,패배, 8:1,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,9,1.80,0.333,0.412,0.745,2.70,0.20,0.61,0.015,,,2일
70,2024-04-17,SS,0,키움,승리, 6:4,0,0.1,3,3,1.80,4,2,2,0,0,0,1,0,0,0,16,2.45,0.412,0.476,0.888,9.82,2.35,-1.55,-0.162,,,3일
71,2024-04-19,SS,0,롯데,패배, 3:4,0,0.0,0,0,0.00,1,0,0,0,0,0,1,0,0,0,6,2.73,0.412,0.500,0.912,9.82,0.53,-0.42,-0.019,,,2일
72,2024-06-26,SS,0,SSG,패배, 5:10,0,2.0,3,3,3.00,11,11,5,0,1,2,0,0,0,2,48,2.65,0.429,0.485,1.199,11.12,0.29,-2.77,-0.143,,,7+일
73,2024-06-28,SS,1,삼성,승리, 4:5,0,0.1,0,0,0.00,1,1,0,0,0,0,0,0,0,1,6,2.50,0.414,0.471,1.161,10.50,0.57,0.22,0.010,,,2일
74,2024-07-04,SS,0,한화,패배, 5:13,0,0.2,0,0,1.20,3,3,1,0,0,0,0,0,0,0,13,2.40,0.406,0.459,1.115,9.45,0.42,-0.83,-0.044,,,6일
