,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
54,2018-06-12,SS,1,한화,패배, 6:2,1,6.0,2,1,2.00,24,24,7,2,0,0,0,0,0,4,92,1.38,0.279,0.346,0.723,4.06,1.36,1.76,0.093,56,,6일
55,2018-06-17,SS,1,삼성,승리, 8:12,1,5.0,1,1,1.00,25,18,6,2,0,0,3,0,2,3,88,1.40,0.283,0.354,0.735,3.92,0.62,2.14,0.122,51,W,5일
56,2018-06-23,SS,1,KIA,승리, 4:9,1,6.0,2,2,2.00,25,23,6,2,0,0,1,0,0,5,85,1.39,0.281,0.350,0.729,3.86,1.14,1.76,0.091,56,W,6일
57,2018-06-29,SS,0,삼성,승리, 8:7,1,6.2,4,4,4.00,27,27,7,2,0,1,0,0,0,3,99,1.36,0.279,0.344,0.728,3.97,0.74,-0.99,-0.058,47,W,6일
58,2018-07-05,SS,1,SK,승리, 2:3,1,6.0,0,0,0.00,23,22,4,1,0,0,1,0,0,11,104,1.33,0.274,0.337,0.712,3.73,0.89,3.76,0.308,74,W,6일
59,2018-07-11,SS,0,한화,승리, 22:8,1,6.0,4,3,4.00,28,28,8,2,0,0,0,0,0,4,89,1.33,0.275,0.334,0.707,3.77,0.33,-1.24,0.136,46,W,6일
60,2018-07-19,SS,1,LG,패배, 8:3,1,3.0,7,7,7.00,19,18,9,2,0,1,1,0,0,4,78,1.39,0.284,0.342,0.732,4.24,1.17,-6.12,-0.447,16,L,7+일
61,2018-07-25,SS,1,KT,승리, 3:7,1,7.0,3,3,3.00,28,27,8,0,0,1,1,0,0,3,102,1.38,0.285,0.341,0.732,4.22,0.96,1.39,0.102,51,W,6일
62,2018-07-31,SS,0,SK,승리, 3:1,1,6.0,1,1,1.00,23,20,2,0,0,0,3,0,0,5,107,1.35,0.277,0.335,0.714,4.09,1.11,2.76,0.274,66,W,6일
63,2018-08-08,SS,1,KIA,승리, 6:7,1,6.0,2,1,2.00,25,24,7,2,0,0,1,0,0,4,100,1.35,0.278,0.335,0.714,3.97,1.00,1.76,0.073,55,,7+일
