,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
22,2022-04-19,SS,1,한화,패배, 6:2,0,0.1,1,1,0.65,3,1,0,0,0,0,2,0,0,1,15,2.00,0.182,0.400,0.582,3.00,1.07,-0.47,-0.055,,,4일
23,2022-04-26,SS,1,SSG,패배, 8:1,0,0.0,1,1,1.00,4,1,1,0,0,0,3,0,0,0,22,3.33,0.250,0.526,0.776,6.00,0.01,-3.07,-0.002,,,7일
24,2022-06-18,SS,1,SSG,패배, 10:5,0,0.0,3,3,1.45,3,1,1,0,0,0,2,0,0,0,20,4.33,0.308,0.591,0.899,15.00,0.08,-2.07,-0.009,,,7+일
25,2022-08-06,SS,1,NC,패배, 10:1,0,2.0,2,2,1.30,10,5,0,0,0,0,5,0,0,0,45,3.60,0.222,0.563,0.785,12.60,0.31,0.02,-0.010,,,7+일
26,2022-09-04,SS,1,LG,패배, 14:1,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,14,3.00,0.190,0.514,0.704,10.50,0.00,0.51,0.000,,,7+일
27,2022-09-11,SS,1,NC,패배, 11:6,0,0.0,0,0,0.00,2,1,1,0,0,0,1,0,0,0,9,3.33,0.227,0.541,0.768,10.50,0.30,-1.13,-0.022,,,7일
28,2022-09-16,SS,1,키움,패배, 12:10,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,0,12,2.86,0.200,0.500,0.700,9.00,0.00,0.51,0.000,,,5일
29,2022-09-18,SS,0,KT,패배, 3:6,0,1.0,0,0,0.00,5,3,0,0,0,0,2,0,0,1,24,2.75,0.179,0.489,0.668,7.88,0.11,0.51,0.006,,,2일
30,2022-09-24,SS,0,키움,패배, 5:9,0,1.0,0,0,0.00,5,5,2,0,0,0,0,0,0,2,23,2.67,0.212,0.480,0.692,7.00,0.01,0.51,0.001,,,6일
31,2022-10-03,SS,1,두산,패배, 9:3,0,0.2,4,4,4.00,7,4,2,0,0,1,3,0,0,1,30,3.00,0.243,0.509,0.833,10.24,0.42,-3.69,-0.071,,,7+일
