,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
37,2021-08-24,SS,0,두산,패배, 8:11,1,2.1,4,4,4.00,15,14,7,1,0,1,1,0,0,0,47,2.03,0.310,0.437,0.877,6.97,1.30,-2.64,-0.234,26,L,6일
38,2021-09-01,SS,1,KT,패배, 8:3,0,1.0,2,2,0.50,7,4,1,0,0,0,3,0,0,1,33,2.12,0.307,0.445,0.877,7.48,1.43,-0.56,-0.037,,,7+일
39,2021-10-08,SS,1,SSG,패배, 7:3,0,1.1,0,0,0.00,4,4,0,0,0,0,0,0,0,1,12,2.00,0.293,0.430,0.843,7.04,0.14,1.02,0.014,,,7+일
40,2021-10-10,SS,1,KIA,패배, 5:0,1,2.0,0,0,0.00,9,7,2,0,0,0,2,0,0,1,38,2.00,0.293,0.431,0.835,6.48,1.44,1.11,0.099,51,,2일
41,2021-10-16,SS,0,KT,패배, 2:11,0,1.0,4,4,4.00,8,5,3,0,0,0,1,0,1,1,33,2.08,0.308,0.443,0.856,7.62,0.02,-3.45,-0.005,,,6일
42,2022-04-06,SS,0,KIA,패배, 4:7,0,0.0,2,2,3.05,4,3,3,1,0,0,0,0,1,0,18,-,1.000,1.000,2.333,-,0.42,-3.67,-0.102,,,7+일
43,2022-06-04,SS,0,KT,패배, 3:4,1,2.2,4,4,3.50,14,12,4,1,0,0,2,0,0,1,55,3.38,0.467,0.556,1.156,20.25,1.06,-1.78,-0.182,33,L,7+일
44,2022-07-01,SS,0,SSG,패배, 6:7,1,3.0,3,3,3.00,15,13,4,0,0,2,2,0,0,4,69,2.65,0.393,0.485,1.164,14.29,0.97,-1.47,-0.121,41,,7+일
45,2022-07-06,SS,1,KT,패배, 8:1,0,3.0,0,0,0.00,11,10,3,0,0,0,1,0,0,3,41,2.19,0.368,0.455,1.034,9.35,0.14,1.53,0.022,,,5일
46,2022-07-29,SS,1,SSG,승리, 2:11,0,2.0,0,0,0.00,8,8,3,0,0,0,0,0,0,3,26,2.06,0.370,0.442,0.985,7.59,0.01,1.02,0.001,,,7+일
47,2024-05-03,SS,1,한화,패배, 4:2,0,1.0,0,0,0.00,6,5,2,0,0,0,1,0,0,2,29,3.00,0.400,0.500,0.900,0.00,0.12,-0.57,0.002,,,7+일
48,2024-05-09,SS,0,삼성,패배, 2:5,0,1.0,0,0,0.35,4,3,0,0,0,0,1,0,0,0,11,2.00,0.250,0.400,0.650,0.00,0.27,1.27,0.008,,,6일
49,2024-05-10,SS,1,SSG,패배, 4:2,0,0.2,0,0,0.85,3,3,1,0,0,0,0,0,0,1,8,1.88,0.273,0.385,0.658,0.00,3.83,0.03,-0.157,,,1일
50,2024-05-12,SS,1,SSG,승리, 2:3,0,0.1,0,0,0.00,3,1,0,0,0,0,2,0,0,1,16,2.33,0.250,0.438,0.688,0.00,3.32,-0.55,-0.091,,HD,2일
51,2024-05-12,SS,1,SSG,패배, 10:6,0,0.0,2,2,1.30,2,1,1,0,0,1,0,0,1,0,5,2.67,0.308,0.500,1.038,6.00,1.38,-1.44,-0.282,,L,0일
52,2024-05-16,SS,1,두산,패배, 7:7,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,7,2.00,0.250,0.429,0.867,4.50,0.62,0.61,0.047,,HD,4일
53,2024-05-17,SS,0,NC,승리, 7:4,0,2.0,1,1,1.00,10,6,2,0,0,0,2,0,0,2,41,2.00,0.273,0.433,0.842,4.50,2.27,0.23,-0.012,,W,1일
54,2024-05-22,SS,0,롯데,패배, 2:4,0,2.0,0,0,0.35,8,5,1,0,0,0,1,0,1,1,37,1.75,0.259,0.421,0.791,3.38,0.65,1.10,0.041,,,5일
55,2024-05-24,SS,1,두산,패배, 7:5,0,2.0,0,0,0.00,10,9,3,0,0,0,1,0,0,0,31,1.80,0.278,0.417,0.778,2.70,0.45,1.23,0.035,,,2일
56,2024-05-28,SS,0,NC,승리, 11:8,0,1.2,1,1,1.00,8,6,2,0,0,0,0,0,2,1,26,1.71,0.286,0.429,0.786,3.09,0.53,-0.16,0.010,,,4일
57,2024-05-31,SS,1,KT,패배, 8:5,0,2.1,2,2,3.55,9,9,3,0,0,2,0,0,0,2,35,1.64,0.294,0.415,0.886,3.86,0.61,-1.87,-0.308,,,3일
58,2024-06-05,SS,1,롯데,패배, 9:3,0,1.0,1,1,2.20,5,3,1,1,0,0,0,0,1,0,16,1.60,0.296,0.420,0.901,4.20,0.47,-1.36,-0.036,,,5일
59,2024-06-07,SS,0,두산,패배, 5:6,0,0.0,1,1,0.65,3,3,3,0,0,0,0,0,0,0,9,1.80,0.333,0.444,0.953,4.80,2.90,-1.97,-0.299,,L,2일
60,2024-06-09,SS,0,두산,승리, 8:2,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,2,8,1.69,0.317,0.427,0.910,4.50,0.04,0.61,0.003,,,2일
61,2024-06-11,SS,0,SSG,패배, 6:7,0,0.1,1,0,1.00,3,3,2,0,0,0,0,0,0,0,5,1.78,0.333,0.436,0.928,4.41,2.67,0.61,-0.363,,L,2일
62,2024-06-13,SS,0,SSG,패배, 1:7,0,1.1,1,1,1.00,5,5,1,0,0,1,0,0,0,0,15,1.70,0.324,0.422,0.937,4.58,0.05,0.52,0.002,,,2일
63,2024-06-14,SS,0,KT,승리, 11:1,0,2.0,0,0,0.00,7,6,0,0,0,0,1,0,0,2,25,1.58,0.297,0.400,0.873,4.12,0.00,1.23,0.000,,,1일
64,2024-06-18,SS,1,LG,승리, 4:11,0,0.1,1,1,0.65,4,2,1,0,0,0,2,0,0,1,26,1.70,0.303,0.415,0.889,4.50,0.20,-1.42,-0.022,,,4일
65,2024-06-21,SS,1,한화,승리, 3:8,0,1.2,0,0,0.00,8,8,3,0,0,0,0,0,0,3,27,1.71,0.310,0.412,0.876,4.15,0.34,0.68,0.031,,,3일
66,2024-06-23,SS,1,한화,승리, 1:4,0,1.0,0,0,0.00,4,4,1,0,0,0,0,0,0,2,16,1.68,0.307,0.406,0.861,3.97,1.37,1.57,0.136,,HD,2일
67,2024-06-25,SS,0,롯데,패배, 15:15,0,0.2,3,3,3.20,5,4,3,0,0,1,0,0,0,1,23,1.76,0.326,0.418,0.918,5.01,1.86,-3.44,-0.283,,,2일
68,2024-06-27,SS,0,롯데,패배, 2:11,0,1.2,5,5,4.50,11,10,5,2,1,0,1,0,0,1,41,1.88,0.343,0.430,0.969,6.48,0.17,-3.23,-0.040,,,2일
69,2024-07-12,SS,1,SSG,패배, 14:6,0,3.0,1,1,1.00,11,10,1,1,0,0,1,0,0,0,35,1.75,0.321,0.409,0.918,6.11,0.02,0.84,-0.002,,,7+일
70,2024-07-14,SS,1,SSG,승리, 4:13,0,1.0,0,0,0.00,3,3,0,0,0,0,0,0,0,1,11,1.69,0.313,0.400,0.896,5.90,0.00,0.61,0.000,,,2일
71,2024-07-19,SS,0,한화,승리, 7:3,1,5.0,1,0,1.00,16,16,2,1,0,0,0,0,0,4,68,1.50,0.290,0.371,0.829,5.03,0.82,2.07,0.153,65,W,5일
72,2024-07-25,SS,1,NC,패배, 7:4,1,1.1,6,4,6.00,14,8,3,1,0,0,5,0,1,3,73,1.67,0.295,0.394,0.854,5.86,0.81,-5.94,-0.415,26,L,6일
73,2024-07-31,SS,1,두산,패배, 30:6,1,2.1,6,6,4.95,16,15,8,1,0,1,1,0,0,2,63,1.81,0.318,0.409,0.903,6.93,1.12,-3.44,-0.391,18,L,6일
74,2024-08-06,SS,1,KT,승리, 0:2,1,5.0,0,0,0.00,24,21,6,0,0,0,2,0,1,3,89,1.78,0.314,0.405,0.874,6.12,1.57,3.07,0.288,56,W,6일
75,2024-08-11,SS,1,삼성,패배, 5:4,0,2.2,0,0,0.00,9,9,1,0,0,0,0,0,0,2,36,1.70,0.304,0.393,0.844,5.76,0.72,1.59,0.137,,,5일
76,2024-08-16,SS,0,LG,승리, 3:2,1,4.1,1,1,0.30,19,16,3,0,0,0,2,0,1,5,81,1.65,0.295,0.386,0.816,5.44,1.24,2.46,0.211,56,,5일
77,2024-08-22,SS,1,롯데,승리, 4:6,1,4.0,4,4,4.00,20,18,6,3,0,1,2,0,0,2,86,1.68,0.298,0.387,0.837,5.70,0.95,-1.55,-0.227,34,,6일
78,2024-08-28,SS,1,SSG,승리, 6:7,1,4.1,3,3,3.00,21,19,6,0,0,2,2,0,0,2,84,1.69,0.300,0.387,0.851,5.74,1.16,-1.10,-0.172,39,,6일
79,2024-09-04,SS,1,한화,패배, 5:4,1,5.0,3,3,3.00,22,20,6,0,0,0,1,0,1,3,83,1.67,0.300,0.385,0.836,5.71,0.66,0.07,-0.123,45,,7일
80,2024-09-17,SS,0,SSG,패배, 0:2,1,5.0,1,1,1.00,22,20,7,0,0,0,1,0,0,2,75,1.66,0.303,0.385,0.829,5.43,0.97,1.62,0.091,50,L,7+일
81,2024-09-24,SS,1,삼성,승리, 1:7,1,7.0,0,0,0.00,24,22,3,1,0,0,2,0,0,7,89,1.57,0.291,0.372,0.797,4.92,0.53,4.29,0.203,76,W,7일
